benchmark_id,benchmark_version,label_source,label_final_status,annotation_id,award_id,project_cluster_id,label_mmr_class,label_qual_signal,label_quant_signal,label_design_present,label_design_type,label_integration_present,label_integration_type,label_reporting_completeness,target_mmr_binary,target_mmr_multiclass,target_explicit_mmr_binary,target_implicit_mmr_binary,target_method_signal_binary,target_qual_binary,target_quant_binary,target_design_binary,target_design_type,target_integration_binary,target_integration_type,target_reporting_quality,target_reporting_quality_ordinal,target_design_binary_broad,target_design_specific_binary,target_integration_binary_broad,target_integration_strict_binary,split_random_cluster_stratified,split_temporal_cluster_safe,split_edu_to_eng_cluster_safe,split_cross_program_cluster_safe,split_cold_start_pi_cluster_safe,split_cold_start_institution_cluster_safe,start_year,cat_NSFDirectorate,cat_NSFOrganization,cat_primary_program_key,cat_institution_key,cat_state_key,cat_award_instrument,m_start_year,m_team_size,m_num_co_pis,m_has_copi,m_num_current_participants,g_lead_pi_prior_award_count,g_lead_pi_prior_collaborator_count,g_lead_pi_prior_program_count,g_lead_pi_prior_institution_count,g_lead_pi_seen_before,g_lead_pi_years_since_first,g_lead_pi_years_since_last,g_institution_prior_award_count,g_institution_prior_person_count,g_institution_prior_program_count,g_institution_prior_year_count,g_institution_seen_before,g_institution_age_years,g_institution_years_since_last,g_program_prior_award_count,g_program_prior_person_count,g_program_prior_institution_count,g_program_prior_year_count,g_program_seen_before,g_program_age_years,g_program_years_since_last,g_nsforg_prior_award_count,g_nsforg_prior_person_count,g_nsforg_prior_institution_count,g_nsforg_prior_year_count,g_directorate_prior_award_count,g_directorate_prior_person_count,g_directorate_prior_institution_count,g_directorate_prior_year_count,g_state_prior_award_count,g_state_prior_person_count,g_state_prior_program_count,g_state_prior_year_count,g_cold_start_lead_pi,g_cold_start_institution,g_cold_start_program,g_team_prior_award_count_sum,g_team_prior_award_count_mean,g_team_prior_award_count_max,g_team_prior_award_count_min,g_team_prior_award_count_nonzero_count,g_team_prior_collaborator_count_sum,g_team_prior_collaborator_count_mean,g_team_prior_collaborator_count_max,g_team_prior_collaborator_count_min,g_team_prior_collaborator_count_nonzero_count,g_team_prior_program_count_sum,g_team_prior_program_count_mean,g_team_prior_program_count_max,g_team_prior_program_count_min,g_team_prior_program_count_nonzero_count,g_team_prior_institution_count_sum,g_team_prior_institution_count_mean,g_team_prior_institution_count_max,g_team_prior_institution_count_min,g_team_prior_institution_count_nonzero_count,g_current_team_prior_pair_collaboration_count_sum,g_current_team_prior_pair_collaboration_count_mean,g_current_team_prior_pair_collaboration_count_max,g_current_team_prior_pair_collaboration_count_min,g_current_team_prior_pair_collaboration_count_nonzero_count,g_team_seen_before_fraction,g_current_team_any_prior_pair_collaboration,g_lead_pi_prior_award_count_log1p,g_lead_pi_prior_collaborator_count_log1p,g_lead_pi_prior_program_count_log1p,g_lead_pi_prior_institution_count_log1p,g_institution_prior_award_count_log1p,g_institution_prior_person_count_log1p,g_institution_prior_program_count_log1p,g_institution_prior_year_count_log1p,g_program_prior_award_count_log1p,g_program_prior_person_count_log1p,g_program_prior_institution_count_log1p,g_program_prior_year_count_log1p,g_nsforg_prior_award_count_log1p,g_nsforg_prior_person_count_log1p,g_nsforg_prior_institution_count_log1p,g_nsforg_prior_year_count_log1p,g_directorate_prior_award_count_log1p,g_directorate_prior_person_count_log1p,g_directorate_prior_institution_count_log1p,g_directorate_prior_year_count_log1p,g_state_prior_award_count_log1p,g_state_prior_person_count_log1p,g_state_prior_program_count_log1p,g_state_prior_year_count_log1p,g_team_prior_award_count_sum_log1p,g_team_prior_award_count_mean_log1p,g_team_prior_award_count_max_log1p,g_team_prior_award_count_min_log1p,g_team_prior_award_count_nonzero_count_log1p,g_team_prior_collaborator_count_sum_log1p,g_team_prior_collaborator_count_mean_log1p,g_team_prior_collaborator_count_max_log1p,g_team_prior_collaborator_count_min_log1p,g_team_prior_collaborator_count_nonzero_count_log1p,g_team_prior_program_count_sum_log1p,g_team_prior_program_count_mean_log1p,g_team_prior_program_count_max_log1p,g_team_prior_program_count_min_log1p,g_team_prior_program_count_nonzero_count_log1p,g_team_prior_institution_count_sum_log1p,g_team_prior_institution_count_mean_log1p,g_team_prior_institution_count_max_log1p,g_team_prior_institution_count_min_log1p,g_team_prior_institution_count_nonzero_count_log1p,g_current_team_prior_pair_collaboration_count_sum_log1p,g_current_team_prior_pair_collaboration_count_mean_log1p,g_current_team_prior_pair_collaboration_count_max_log1p,g_current_team_prior_pair_collaboration_count_min_log1p,g_current_team_prior_pair_collaboration_count_nonzero_count_log1p,g_current_team_any_prior_pair_collaboration_log1p
methodkg_v3_02458,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_01110,2524227,projtxt_5bdcd3dcfb65961c,explicit_mmr,yes,yes,yes,mixed_methods_explicit,yes,explicit_mixed_methods,adequate,1,explicit_mmr,1,0,1,1.0,1.0,1.0,mixed_methods_explicit,1.0,explicit_mixed_methods,adequate,3.0,1.0,0,1.0,0,train,test,train,train,validation,train,2025,EDU,DUE,element_077Y00,inst_53161c426ca4,CA,Standard Grant,2025,3.0,2.0,1.0,3.0,3.0,8.0,2.0,1.0,1.0,3.0,2.0,31.0,70.0,14.0,18.0,1.0,25.0,1.0,408.0,1184.0,182.0,7.0,1.0,7.0,1.0,14030.0,26475.0,1953.0,25.0,27023.0,42141.0,2876.0,25.0,2869.0,4507.0,151.0,25.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,8.0,2.6666666666666665,8.0,0.0,1.0,2.0,0.6666666666666666,2.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.3862943611198906,2.197224577336219,1.0986122886681096,0.6931471805599453,3.4657359027997265,4.2626798770413155,2.70805020110221,2.9444389791664403,6.013715156042801,7.077498053569231,5.2094861528414205,2.0794415416798357,9.549024446393995,10.183993941238812,7.577633832602728,3.2580965380214817,10.204480639047581,10.648800147076752,7.964503363551548,3.2580965380214817,7.962067308753666,8.413608875159667,5.0238805208462765,3.2580965380214817,1.3862943611198906,0.6931471805599453,1.3862943611198906,0.0,0.6931471805599453,2.197224577336219,1.2992829841302607,2.197224577336219,0.0,0.6931471805599453,1.0986122886681096,0.5108256237659906,1.0986122886681096,0.0,0.6931471805599453,0.6931471805599453,0.2876820724517809,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_02459,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_01666,2524228,projtxt_5bdcd3dcfb65961c,explicit_mmr,yes,yes,yes,mixed_methods_explicit,yes,explicit_mixed_methods,adequate,1,explicit_mmr,1,0,1,1.0,1.0,1.0,mixed_methods_explicit,1.0,explicit_mixed_methods,adequate,3.0,1.0,0,1.0,0,train,test,train,train,validation,train,2025,EDU,DUE,element_077Y00,inst_0cd53aaaddd2,CA,Standard Grant,2025,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,106.0,26.0,22.0,1.0,23.0,1.0,408.0,1184.0,182.0,7.0,1.0,7.0,1.0,14030.0,26475.0,1953.0,25.0,27023.0,42141.0,2876.0,25.0,2869.0,4507.0,151.0,25.0,1.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,1.0,5.0,1.6666666666666667,5.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,3.9702919135521215,4.672828834461906,3.295836866004329,3.1354942159291497,6.013715156042801,7.077498053569231,5.2094861528414205,2.0794415416798357,9.549024446393995,10.183993941238812,7.577633832602728,3.2580965380214817,10.204480639047581,10.648800147076752,7.964503363551548,3.2580965380214817,7.962067308753666,8.413608875159667,5.0238805208462765,3.2580965380214817,0.6931471805599453,0.2876820724517809,0.6931471805599453,0.0,0.6931471805599453,1.791759469228055,0.9808292530117262,1.791759469228055,0.0,0.6931471805599453,0.6931471805599453,0.2876820724517809,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.2876820724517809,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_02460,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_00176,2524359,projtxt_d3e516a094f559ef,explicit_mmr,yes,yes,yes,mixed_methods_explicit,yes,explicit_mixed_methods,adequate,1,explicit_mmr,1,0,1,1.0,1.0,1.0,mixed_methods_explicit,1.0,explicit_mixed_methods,adequate,3.0,1.0,0,1.0,0,train,test,train,train,train,train,2025,EDU,DUE,element_077Y00,inst_ddb414163fdf,NJ,Standard Grant,2025,1.0,0.0,0.0,1.0,4.0,2.0,4.0,2.0,1.0,5.0,1.0,50.0,77.0,25.0,18.0,1.0,23.0,1.0,408.0,1184.0,182.0,7.0,1.0,7.0,1.0,14030.0,26475.0,1953.0,25.0,27023.0,42141.0,2876.0,25.0,560.0,977.0,69.0,25.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6094379124341003,1.0986122886681096,1.6094379124341003,1.0986122886681096,3.9318256327243257,4.356708826689592,3.2580965380214817,2.9444389791664403,6.013715156042801,7.077498053569231,5.2094861528414205,2.0794415416798357,9.549024446393995,10.183993941238812,7.577633832602728,3.2580965380214817,10.204480639047581,10.648800147076752,7.964503363551548,3.2580965380214817,6.329720905522696,6.885509670034817,4.2484952420493585,3.2580965380214817,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.6931471805599453,1.6094379124341003,1.6094379124341003,1.6094379124341003,1.6094379124341003,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_02461,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_00598,2525692,projtxt_6954fe741da15043,no_method_signal,no,no,no,none,no,none,none_no_report,0,no_method_signal,0,0,0,0.0,0.0,0.0,none,0.0,none,none_no_report,0.0,0.0,0,0.0,0,train,test,train,train,train,train,2025,EDU,DUE,element_227Y00,inst_9827eedf26f7,TX,Standard Grant,2025,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,4.0,7.0,1.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14030.0,26475.0,1953.0,25.0,27023.0,42141.0,2876.0,25.0,1792.0,3126.0,121.0,25.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3025850929940455,2.833213344056216,1.6094379124341003,2.0794415416798357,0.0,0.0,0.0,0.0,9.549024446393995,10.183993941238812,7.577633832602728,3.2580965380214817,10.204480639047581,10.648800147076752,7.964503363551548,3.2580965380214817,7.491645473605133,8.047829357457841,4.804021044733257,3.2580965380214817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_02462,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_02397,2526720,projtxt_77d563f63a9dea53,quant_only,no,yes,yes,program_evaluation,no,none,partial,0,quant_only,0,0,1,0.0,1.0,1.0,program_evaluation,0.0,none,partial,2.0,1.0,1,0.0,0,validation,test,train,train,train,train,2025,EDU,EES,element_162Y00,inst_bbd0f175293f,MT,Standard Grant,2025,1.0,0.0,0.0,1.0,3.0,9.0,3.0,2.0,1.0,6.0,2.0,91.0,134.0,35.0,23.0,1.0,25.0,1.0,125.0,148.0,91.0,6.0,1.0,6.0,1.0,3275.0,6364.0,721.0,25.0,27023.0,42141.0,2876.0,25.0,243.0,382.0,51.0,25.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,1.0,9.0,9.0,9.0,9.0,1.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.3862943611198906,2.3025850929940455,1.3862943611198906,1.0986122886681096,4.5217885770490405,4.90527477843843,3.58351893845611,3.1780538303479453,4.836281906951478,5.003946305945459,4.5217885770490405,1.9459101490553132,8.09437844497296,8.758569510991506,6.582025138892826,3.2580965380214817,10.204480639047581,10.648800147076752,7.964503363551548,3.2580965380214817,5.497168225293201,5.948034989180646,3.951243718581427,3.2580965380214817,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,2.3025850929940455,2.3025850929940455,2.3025850929940455,2.3025850929940455,0.6931471805599453,1.3862943611198906,1.3862943611198906,1.3862943611198906,1.3862943611198906,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.0986122886681096,1.0986122886681096,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_02463,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_02428,2526755,projtxt_22149b5c00104760,explicit_mmr,yes,yes,yes,mixed_methods_explicit,yes,explicit_mixed_methods,adequate,1,explicit_mmr,1,0,1,1.0,1.0,1.0,mixed_methods_explicit,1.0,explicit_mixed_methods,adequate,3.0,1.0,0,1.0,0,train,test,train,train,train,test,2025,EDU,DUE,element_162Y00,inst_92d83ddca8c1,RI,Standard Grant,2025,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,94.0,25.0,19.0,1.0,24.0,1.0,125.0,148.0,91.0,6.0,1.0,6.0,1.0,14030.0,26475.0,1953.0,25.0,27023.0,42141.0,2876.0,25.0,122.0,240.0,50.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8501476017100584,4.553876891600541,3.2580965380214817,2.995732273553991,4.836281906951478,5.003946305945459,4.5217885770490405,1.9459101490553132,9.549024446393995,10.183993941238812,7.577633832602728,3.2580965380214817,10.204480639047581,10.648800147076752,7.964503363551548,3.2580965380214817,4.812184355372417,5.484796933490655,3.9318256327243257,3.2580965380214817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_02464,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_00839,2526759,projtxt_c3eaa978a3f03143,explicit_mmr,yes,yes,yes,mixed_methods_explicit,yes,explicit_mixed_methods,adequate,1,explicit_mmr,1,0,1,1.0,1.0,1.0,mixed_methods_explicit,1.0,explicit_mixed_methods,adequate,3.0,1.0,0,1.0,0,train,test,train,train,train,train,2025,EDU,EES,element_162Y00,inst_034f39b50631,NC,Standard Grant,2025,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,433.0,61.0,25.0,1.0,25.0,1.0,125.0,148.0,91.0,6.0,1.0,6.0,1.0,3275.0,6364.0,721.0,25.0,27023.0,42141.0,2876.0,25.0,1214.0,1895.0,99.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.707110264748875,6.073044534100404,4.127134385045092,3.2580965380214817,4.836281906951478,5.003946305945459,4.5217885770490405,1.9459101490553132,8.09437844497296,8.758569510991506,6.582025138892826,3.2580965380214817,10.204480639047581,10.648800147076752,7.964503363551548,3.2580965380214817,7.102499355774649,7.547501682814967,4.605170185988091,3.2580965380214817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_02465,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_01942,2526905,projtxt_24a3b3b1cd4ddbb1,no_method_signal,no,no,no,none,no,none,none_no_report,0,no_method_signal,0,0,0,0.0,0.0,0.0,none,0.0,none,none_no_report,0.0,0.0,0,0.0,0,train,test,train,test,train,train,2025,EDU,DUE,element_913100,inst_cd91a6c03ed5,CA,Standard Grant,2025,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,59.0,15.0,14.0,1.0,21.0,1.0,187.0,517.0,82.0,23.0,1.0,23.0,1.0,14030.0,26475.0,1953.0,25.0,27023.0,42141.0,2876.0,25.0,2869.0,4507.0,151.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.295836866004329,4.0943445622221,2.772588722239781,2.70805020110221,5.236441962829949,6.249975242259483,4.418840607796597,3.1780538303479453,9.549024446393995,10.183993941238812,7.577633832602728,3.2580965380214817,10.204480639047581,10.648800147076752,7.964503363551548,3.2580965380214817,7.962067308753666,8.413608875159667,5.0238805208462765,3.2580965380214817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_02466,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_00788,2527473,projtxt_4fc6cf7fb13c7d62,explicit_mmr,yes,yes,yes,mixed_methods_explicit,yes,explicit_mixed_methods,adequate,1,explicit_mmr,1,0,1,1.0,1.0,1.0,mixed_methods_explicit,1.0,explicit_mixed_methods,adequate,3.0,1.0,0,1.0,0,train,test,train,train,validation,train,2025,EDU,DUE,element_153600,inst_655d3c59cbd5,NJ,Standard Grant,2025,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,8.0,12.0,1.0,25.0,1.0,3839.0,10077.0,1174.0,25.0,1.0,25.0,1.0,14030.0,26475.0,1953.0,25.0,27023.0,42141.0,2876.0,25.0,560.0,977.0,69.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,2.6390573296152584,2.197224577336219,2.5649493574615367,8.253227645581772,9.218110109240543,7.069023426578259,3.2580965380214817,9.549024446393995,10.183993941238812,7.577633832602728,3.2580965380214817,10.204480639047581,10.648800147076752,7.964503363551548,3.2580965380214817,6.329720905522696,6.885509670034817,4.2484952420493585,3.2580965380214817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_02467,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_00420,2527743,projtxt_f7700d96362d96d6,multi_method_not_mmr,no,no,yes,program_evaluation,no,none,partial,0,multi_method_not_mmr,0,0,1,0.0,0.0,1.0,program_evaluation,0.0,none,partial,2.0,1.0,1,0.0,0,test,test,train,train,test,train,2025,EDU,DUE,element_153600,inst_3261d3fa4bd8,NV,Standard Grant,2025,3.0,2.0,1.0,3.0,2.0,7.0,2.0,1.0,1.0,7.0,5.0,47.0,84.0,19.0,15.0,1.0,25.0,1.0,3839.0,10077.0,1174.0,25.0,1.0,25.0,1.0,14030.0,26475.0,1953.0,25.0,27023.0,42141.0,2876.0,25.0,107.0,202.0,33.0,23.0,0.0,0.0,0.0,7.0,2.3333333333333335,3.0,2.0,3.0,29.0,9.666666666666666,13.0,7.0,3.0,7.0,2.3333333333333335,3.0,2.0,3.0,5.0,1.6666666666666667,2.0,1.0,3.0,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,1.0986122886681096,2.0794415416798357,1.0986122886681096,0.6931471805599453,3.8712010109078907,4.442651256490317,2.995732273553991,2.772588722239781,8.253227645581772,9.218110109240543,7.069023426578259,3.2580965380214817,9.549024446393995,10.183993941238812,7.577633832602728,3.2580965380214817,10.204480639047581,10.648800147076752,7.964503363551548,3.2580965380214817,4.68213122712422,5.313205979041787,3.526360524616161,3.1780538303479453,2.0794415416798357,1.203972804325936,1.3862943611198906,1.0986122886681096,1.3862943611198906,3.4011973816621555,2.3671236141316165,2.6390573296152584,2.0794415416798357,1.3862943611198906,2.0794415416798357,1.203972804325936,1.3862943611198906,1.0986122886681096,1.3862943611198906,1.791759469228055,0.9808292530117262,1.0986122886681096,0.6931471805599453,1.3862943611198906,0.6931471805599453,0.2876820724517809,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453
methodkg_v3_02468,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_01696,2530060,projtxt_9f44400497ac04a9,explicit_mmr,yes,yes,yes,mixed_methods_explicit,yes,explicit_mixed_methods,adequate,1,explicit_mmr,1,0,1,1.0,1.0,1.0,mixed_methods_explicit,1.0,explicit_mixed_methods,adequate,3.0,1.0,0,1.0,0,train,test,train,validation,test,train,2025,EDU,DGE,element_260Y00,inst_79068178781a,SC,Standard Grant,2025,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,247.0,48.0,25.0,1.0,25.0,1.0,35.0,104.0,32.0,3.0,1.0,4.0,1.0,3497.0,6181.0,770.0,25.0,27023.0,42141.0,2876.0,25.0,436.0,722.0,69.0,25.0,1.0,0.0,0.0,1.0,0.25,1.0,0.0,1.0,3.0,0.75,3.0,0.0,1.0,1.0,0.25,1.0,0.0,1.0,1.0,0.25,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,5.030437921392435,5.513428746164982,3.8918202981106265,3.2580965380214817,3.58351893845611,4.653960350157523,3.4965075614664802,1.3862943611198906,8.159946655578548,8.729397122692061,6.647688373563329,3.2580965380214817,10.204480639047581,10.648800147076752,7.964503363551548,3.2580965380214817,6.07993319509559,6.583409222158765,4.2484952420493585,3.2580965380214817,0.6931471805599453,0.22314355131420974,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,0.5596157879354227,1.3862943611198906,0.0,0.6931471805599453,0.6931471805599453,0.22314355131420974,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.22314355131420974,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_02469,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_02007,2530299,projtxt_133efbaccf99f9cc,explicit_mmr,yes,yes,yes,mixed_methods_explicit,yes,explicit_mixed_methods,adequate,1,explicit_mmr,1,0,1,1.0,1.0,1.0,mixed_methods_explicit,1.0,explicit_mixed_methods,adequate,3.0,1.0,0,1.0,0,validation,test,train,train,train,train,2025,EDU,DRL,element_722700,inst_b416a3f933ef,CO,Standard Grant,2025,2.0,1.0,1.0,2.0,22.0,42.0,10.0,4.0,1.0,23.0,1.0,304.0,366.0,58.0,25.0,1.0,25.0,1.0,724.0,1591.0,332.0,22.0,1.0,22.0,1.0,6221.0,8670.0,1055.0,25.0,27023.0,42141.0,2876.0,25.0,819.0,1193.0,93.0,25.0,0.0,0.0,0.0,23.0,11.5,22.0,1.0,2.0,42.0,21.0,42.0,0.0,1.0,11.0,5.5,10.0,1.0,2.0,5.0,2.5,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.1354942159291497,3.7612001156935624,2.3978952727983707,1.6094379124341003,5.720311776607412,5.90536184805457,4.07753744390572,3.2580965380214817,6.586171654854675,7.3727463664043285,5.808142489980444,3.1354942159291497,8.735846677457582,9.06773940337716,6.962243464266207,3.2580965380214817,10.204480639047581,10.648800147076752,7.964503363551548,3.2580965380214817,6.709304340258298,7.085064293952547,4.543294782270004,3.2580965380214817,3.1780538303479453,2.525728644308255,3.1354942159291497,0.6931471805599453,1.0986122886681096,3.7612001156935624,3.0910424533583156,3.7612001156935624,0.0,0.6931471805599453,2.4849066497880004,1.8718021769015913,2.3978952727983707,0.6931471805599453,1.0986122886681096,1.791759469228055,1.252762968495368,1.6094379124341003,0.6931471805599453,1.0986122886681096,0.0,0.0,0.0,0.0,0.0,0.0
methodkg_v3_02470,methodkg_labeled_benchmark_v3,human_verified_ra,ready_for_modeling,ann_00603,2530457,projtxt_d4a055ebbb1c6d6a,explicit_mmr,yes,yes,yes,mixed_methods_explicit,yes,explicit_mixed_methods,adequate,1,explicit_mmr,1,0,1,1.0,1.0,1.0,mixed_methods_explicit,1.0,explicit_mixed_methods,adequate,3.0,1.0,0,1.0,0,train,test,train,train,train,train,2025,EDU,DRL,element_798000,inst_2cbdb26cb450,CA,Standard Grant,2025,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,9.0,9.0,101.0,156.0,33.0,25.0,1.0,25.0,1.0,861.0,1257.0,234.0,14.0,1.0,15.0,1.0,6221.0,8670.0,1055.0,25.0,27023.0,42141.0,2876.0,25.0,2869.0,4507.0,151.0,25.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,4.0,2.0,4.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6931471805599453,1.6094379124341003,0.6931471805599453,0.6931471805599453,4.624972813284271,5.056245805348308,3.526360524616161,3.2580965380214817,6.759255270663693,7.1372784372603855,5.459585514144159,2.70805020110221,8.735846677457582,9.06773940337716,6.962243464266207,3.2580965380214817,10.204480639047581,10.648800147076752,7.964503363551548,3.2580965380214817,7.962067308753666,8.413608875159667,5.0238805208462765,3.2580965380214817,0.6931471805599453,0.4054651081081644,0.6931471805599453,0.0,0.6931471805599453,1.6094379124341003,1.0986122886681096,1.6094379124341003,0.0,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.4054651081081644,0.6931471805599453,0.0,0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0
