source_metrics_path,target,split_col,run_family,model,split,accuracy,macro_f1,positive_f1,precision,recall,roc_auc,pr_auc,weighted_f1
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/design_binary/temporal_cluster_safe/classical/metrics_summary.csv,design_binary,temporal_cluster_safe,classical,tfidf_lr,test,0.9531772575250836,0.6378892733564013,0.9757785467128028,0.983720930232558,0.9679633867276888,0.9170231817729578,0.99756781581313,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/design_binary/temporal_cluster_safe/classical/metrics_summary.csv,design_binary,temporal_cluster_safe,classical,tfidf_svm,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/design_binary/temporal_cluster_safe/classical/metrics_summary.csv,design_binary,temporal_cluster_safe,classical,tfidf_svm,validation,0.9219653179190752,0.649994380128133,0.9585253456221198,0.9397590361445785,0.9780564263322884,0.9319633112736562,0.9940896050900764,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/design_binary/temporal_cluster_safe/classical/metrics_summary.csv,design_binary,temporal_cluster_safe,classical,tfidf_svm,test,0.9732441471571908,0.6931584948688712,0.9863169897377424,0.9829545454545454,0.9897025171624714,0.9171724206546612,0.9975262933694444,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/design_binary/temporal_cluster_safe/classical/metrics_summary.csv,design_binary,temporal_cluster_safe,classical,frozen_embedding_lr,train,0.928400954653938,0.912705639062934,0.9497206703910616,0.9941520467836256,0.9090909090909092,0.979293851928123,0.9935815057408366,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/design_binary/temporal_cluster_safe/classical/metrics_summary.csv,design_binary,temporal_cluster_safe,classical,frozen_embedding_lr,validation,0.8005780346820809,0.5714362647423125,0.8848080133555927,0.9464285714285714,0.8307210031347962,0.7387669801462904,0.9670440399305776,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/design_binary/temporal_cluster_safe/classical/metrics_summary.csv,design_binary,temporal_cluster_safe,classical,frozen_embedding_lr,test,0.862876254180602,0.538566738462182,0.9254093389933292,0.984516129032258,0.8729977116704806,0.7732563923987663,0.9918384718770794,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/design_binary/temporal_cluster_safe/classical/metrics_summary.csv,design_binary,temporal_cluster_safe,classical,frozen_embedding_mlp,train,0.918854415274463,0.8825285309057326,0.9478527607361964,0.9079333986287952,0.9914438502673796,0.9750556349021822,0.9907568300037568,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/design_binary/temporal_cluster_safe/classical/metrics_summary.csv,design_binary,temporal_cluster_safe,classical,frozen_embedding_mlp,validation,0.907514450867052,0.5754601226993865,0.950920245398773,0.9309309309309308,0.9717868338557992,0.8014629049111808,0.9759855214511116,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/design_binary/temporal_cluster_safe/classical/metrics_summary.csv,design_binary,temporal_cluster_safe,classical,frozen_embedding_mlp,test,0.9643255295429208,0.6430205949656751,0.9816933638443937,0.9816933638443937,0.9816933638443937,0.8452890259675654,0.9940539053142214,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/design_binary/temporal_cluster_safe/transformer/metrics_summary.csv,design_binary,temporal_cluster_safe,transformer,,train,0.898170246618934,0.8723882159603561,0.9297475301866082,0.9549041713641488,0.9058823529411764,0.9527053509150696,0.9848815767564364,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/design_binary/temporal_cluster_safe/transformer/metrics_summary.csv,design_binary,temporal_cluster_safe,transformer,,validation,0.9277456647398844,0.7354011807531124,0.9609984399375976,0.9565217391304348,0.9655172413793104,0.9294090328573088,0.9936073962220296,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/design_binary/temporal_cluster_safe/transformer/metrics_summary.csv,design_binary,temporal_cluster_safe,transformer,,test,0.9520624303232998,0.5099294835143892,0.975414522584334,0.9748571428571428,0.9759725400457666,0.9017013232514178,0.9972444667796752,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_institution_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_institution_cluster_safe,classical,regex,train,0.5814469596094097,0.4746021826753513,0.2376717865804365,0.8802395209580839,0.1373831775700934,0.5602385034088845,0.5306060899841245,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_institution_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_institution_cluster_safe,classical,regex,validation,0.6917293233082706,0.4702224812979694,0.1276595744680851,0.375,0.0769230769230769,0.5118657937806873,0.2995228455754771,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_institution_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_institution_cluster_safe,classical,regex,test,0.5964912280701754,0.4555647840531561,0.1785714285714285,1.0,0.0980392156862745,0.5490196078431373,0.5015479876160991,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_institution_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_institution_cluster_safe,classical,tfidf_lr,train,0.9485130936529071,0.9484362052229088,0.9464450600184672,0.9352189781021898,0.9579439252336448,0.99143315347485,0.990755920967435,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_institution_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_institution_cluster_safe,classical,tfidf_lr,validation,0.8120300751879699,0.7781114447781114,0.691358024691358,0.6666666666666666,0.717948717948718,0.8955264593562466,0.8228772490926012,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_institution_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_institution_cluster_safe,classical,tfidf_lr,test,0.8771929824561403,0.8732931089234678,0.851063829787234,0.9302325581395348,0.7843137254901961,0.940865234982882,0.9392382571136274,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_institution_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_institution_cluster_safe,classical,tfidf_svm,train,0.9893475366178428,0.9893216169716618,0.988795518207283,0.9878731343283582,0.9897196261682244,0.9996634566009116,0.9996320185446208,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_institution_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_institution_cluster_safe,classical,tfidf_svm,validation,0.8270676691729323,0.7958625291958625,0.7160493827160493,0.6904761904761905,0.7435897435897436,0.8955264593562466,0.823206633406352,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_institution_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_institution_cluster_safe,classical,tfidf_svm,test,0.9210526315789472,0.919661733615222,0.9090909090909092,0.9375,0.8823529411764706,0.9439775910364144,0.9504950706486608,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_institution_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_institution_cluster_safe,classical,frozen_embedding_lr,train,0.8371060807811807,0.8369575569592922,0.8320366132723113,0.8152466367713005,0.8495327102803738,0.9172490342152456,0.907413582579542,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_institution_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_institution_cluster_safe,classical,frozen_embedding_lr,validation,0.7669172932330827,0.720909767819671,0.6075949367088608,0.6,0.6153846153846154,0.7935079105291871,0.6873517042617993,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_institution_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_institution_cluster_safe,classical,frozen_embedding_lr,test,0.7280701754385965,0.7263646922183508,0.7047619047619048,0.6851851851851852,0.7254901960784313,0.7902272019919079,0.7053140175790088,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_institution_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_institution_cluster_safe,classical,frozen_embedding_mlp,train,0.9800266311584552,0.9799735429930314,0.9789424426766496,0.9803186504217432,0.977570093457944,0.9933110024411248,0.9925916989821632,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_institution_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_institution_cluster_safe,classical,frozen_embedding_mlp,validation,0.7518796992481203,0.7071071071071071,0.5925925925925926,0.5714285714285714,0.6153846153846154,0.8030551009274414,0.6607527096296971,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_institution_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_institution_cluster_safe,classical,frozen_embedding_mlp,test,0.8070175438596491,0.8031397174254318,0.7755102040816326,0.8085106382978723,0.7450980392156863,0.8415810768751946,0.7708506295869679,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_pi_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_pi_cluster_safe,classical,regex,train,0.5959654178674352,0.4804858910401559,0.2355507088331515,0.8372093023255814,0.1370558375634517,0.5574402735863722,0.506675257881016,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_pi_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_pi_cluster_safe,classical,regex,validation,0.535,0.4324942791762013,0.1913043478260869,0.88,0.1073170731707317,0.5459662288930582,0.5519390243902439,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_pi_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_pi_cluster_safe,classical,regex,test,0.6082191780821918,0.4963865651624357,0.2590673575129533,0.9615384615384616,0.1497005988023952,0.5723250468759451,0.5329839793542526,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_pi_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_pi_cluster_safe,classical,tfidf_lr,train,0.9544668587896252,0.9541936236347734,0.9506558400999376,0.936039360393604,0.9657360406091372,0.9931308594064076,0.9919307750935136,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_pi_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_pi_cluster_safe,classical,tfidf_lr,validation,0.8125,0.8120759964670288,0.8210023866348448,0.8037383177570093,0.8390243902439024,0.8930581613508443,0.8837792193448777,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_pi_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_pi_cluster_safe,classical,tfidf_lr,test,0.8054794520547945,0.8054794520547945,0.8054794520547945,0.7424242424242424,0.8802395209580839,0.8974172866388435,0.8759062909695582,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_pi_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_pi_cluster_safe,classical,tfidf_svm,train,0.9936599423631124,0.9936041817960636,0.993006993006993,0.994904458598726,0.9911167512690356,0.9998847549568768,0.9998616535580964,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_pi_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_pi_cluster_safe,classical,tfidf_svm,validation,0.83,0.8292787025181392,0.8403755868544601,0.8099547511312217,0.8731707317073171,0.902989368355222,0.8985517496625915,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_pi_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_pi_cluster_safe,classical,tfidf_svm,test,0.8191780821917808,0.8191441441441442,0.8216216216216217,0.7487684729064039,0.9101796407185628,0.9054618036653964,0.8868940606135891,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_pi_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_pi_cluster_safe,classical,frozen_embedding_lr,train,0.8720461095100864,0.8712897689451355,0.8614232209737828,0.8476658476658476,0.8756345177664975,0.9468197728332592,0.9382477794826156,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_pi_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_pi_cluster_safe,classical,frozen_embedding_lr,validation,0.6575,0.6572407883461868,0.6666666666666666,0.6650485436893204,0.6682926829268293,0.7049906191369606,0.6951386157810127,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_pi_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_pi_cluster_safe,classical,frozen_embedding_lr,test,0.6904109589041096,0.6888320545609548,0.6666666666666666,0.6569767441860465,0.6766467065868264,0.7375249500998005,0.6881084251961724,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_pi_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_pi_cluster_safe,classical,frozen_embedding_mlp,train,0.9804034582132564,0.98025785602793,0.978562421185372,0.9724310776942356,0.9847715736040608,0.9936568324229867,0.9914071223078084,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_pi_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_pi_cluster_safe,classical,frozen_embedding_mlp,validation,0.7025,0.7021854333639908,0.711864406779661,0.7067307692307693,0.7170731707317073,0.7397623514696685,0.7161309898656687,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cold_start_pi_cluster_safe/classical/metrics_summary.csv,integration_binary,cold_start_pi_cluster_safe,classical,frozen_embedding_mlp,test,0.7013698630136986,0.7000731253156827,0.6803519061583577,0.6666666666666666,0.6946107784431138,0.7690679247565474,0.7055280369375251,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cross_program_cluster_safe/classical/metrics_summary.csv,integration_binary,cross_program_cluster_safe,classical,regex,train,0.5668761220825853,0.4648037030260712,0.2310756972111553,0.8579881656804734,0.1335174953959484,0.5562508667872912,0.5369083160597641,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cross_program_cluster_safe/classical/metrics_summary.csv,integration_binary,cross_program_cluster_safe,classical,regex,validation,0.8518518518518519,0.5591836734693878,0.2,1.0,0.1111111111111111,0.5555555555555556,0.2592592592592592,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cross_program_cluster_safe/classical/metrics_summary.csv,integration_binary,cross_program_cluster_safe,classical,regex,test,0.7385321100917431,0.5410526315789473,0.24,0.9,0.1384615384615384,0.5659627953745601,0.3814961185603387,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cross_program_cluster_safe/classical/metrics_summary.csv,integration_binary,cross_program_cluster_safe,classical,tfidf_lr,train,0.9447935368043088,0.9447865850525824,0.94416704493872,0.9310653536257834,0.9576427255985268,0.9908330188709672,0.9906954021204434,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cross_program_cluster_safe/classical/metrics_summary.csv,integration_binary,cross_program_cluster_safe,classical,tfidf_lr,validation,0.8333333333333334,0.7514066496163683,0.6086956521739131,0.5,0.7777777777777778,0.9185185185185184,0.7906724247303958,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cross_program_cluster_safe/classical/metrics_summary.csv,integration_binary,cross_program_cluster_safe,classical,tfidf_lr,test,0.8302752293577982,0.7904880646250552,0.6991869918699187,0.7413793103448276,0.6615384615384615,0.9213675213675214,0.843026112934812,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cross_program_cluster_safe/classical/metrics_summary.csv,integration_binary,cross_program_cluster_safe,classical,tfidf_svm,train,0.9860861759425492,0.9860788816344151,0.9857602204869086,0.9835013748854262,0.9880294659300184,0.9994331614272398,0.9994164771839392,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cross_program_cluster_safe/classical/metrics_summary.csv,integration_binary,cross_program_cluster_safe,classical,tfidf_svm,validation,0.7962962962962963,0.7137349397590362,0.56,0.4375,0.7777777777777778,0.925925925925926,0.8320105820105821,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cross_program_cluster_safe/classical/metrics_summary.csv,integration_binary,cross_program_cluster_safe,classical,tfidf_svm,test,0.8623853211009175,0.8397058823529412,0.7794117647058824,0.7464788732394366,0.8153846153846154,0.939366515837104,0.8871626254119253,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cross_program_cluster_safe/classical/metrics_summary.csv,integration_binary,cross_program_cluster_safe,classical,frozen_embedding_lr,train,0.8406642728904847,0.840657050432948,0.8395842747401717,0.8243123336291038,0.8554327808471455,0.9190831890031704,0.913251620829571,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cross_program_cluster_safe/classical/metrics_summary.csv,integration_binary,cross_program_cluster_safe,classical,frozen_embedding_lr,validation,0.7222222222222222,0.6606619187264349,0.5161290322580645,0.3636363636363636,0.8888888888888888,0.7358024691358024,0.4685445789160959,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cross_program_cluster_safe/classical/metrics_summary.csv,integration_binary,cross_program_cluster_safe,classical,frozen_embedding_lr,test,0.6788990825688074,0.6486137975499677,0.5454545454545454,0.4719101123595505,0.6461538461538462,0.7584715937657115,0.6165194615429687,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cross_program_cluster_safe/classical/metrics_summary.csv,integration_binary,cross_program_cluster_safe,classical,frozen_embedding_mlp,train,0.9838420107719928,0.983836266832184,0.9835315645013724,0.9772727272727272,0.9898710865561694,0.9946347882458804,0.9938798948179816,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cross_program_cluster_safe/classical/metrics_summary.csv,integration_binary,cross_program_cluster_safe,classical,frozen_embedding_mlp,validation,0.6851851851851852,0.6154168412232929,0.4516129032258064,0.3181818181818182,0.7777777777777778,0.8296296296296296,0.5598603293725246,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/cross_program_cluster_safe/classical/metrics_summary.csv,integration_binary,cross_program_cluster_safe,classical,frozen_embedding_mlp,test,0.7339449541284404,0.6792816558441559,0.546875,0.5555555555555556,0.5384615384615384,0.7506284565108093,0.5763952733964859,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/edu_to_eng_cluster_safe/classical/metrics_summary.csv,integration_binary,edu_to_eng_cluster_safe,classical,regex,train,0.5725149375339489,0.4673590531722985,0.23069403714565,0.8613138686131386,0.1331828442437923,0.5566437781428386,0.5318768152734865,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/edu_to_eng_cluster_safe/classical/metrics_summary.csv,integration_binary,edu_to_eng_cluster_safe,classical,regex,validation,0.5646687697160884,0.4133408432571612,0.1153846153846153,0.8181818181818182,0.0620689655172413,0.5252205292702485,0.4798057810784886,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/edu_to_eng_cluster_safe/classical/metrics_summary.csv,integration_binary,edu_to_eng_cluster_safe,classical,regex,test,0.6929824561403509,0.5735306343004406,0.3478260869565217,0.875,0.2170542635658914,0.5991374604214433,0.4852441180470556,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/edu_to_eng_cluster_safe/classical/metrics_summary.csv,integration_binary,edu_to_eng_cluster_safe,classical,tfidf_lr,train,0.9456816947311244,0.945643187830688,0.9441964285714286,0.933774834437086,0.9548532731376976,0.991547398153948,0.9911653929642495,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/edu_to_eng_cluster_safe/classical/metrics_summary.csv,integration_binary,edu_to_eng_cluster_safe,classical,tfidf_lr,validation,0.8138801261829653,0.8138134251839169,0.8102893890675241,0.7590361445783133,0.8689655172413793,0.8900962309542904,0.8767072373457114,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/edu_to_eng_cluster_safe/classical/metrics_summary.csv,integration_binary,edu_to_eng_cluster_safe,classical,tfidf_lr,test,0.8801169590643275,0.8753322960657924,0.850909090909091,0.8013698630136986,0.9069767441860463,0.9385668013247442,0.8713806067524584,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/edu_to_eng_cluster_safe/classical/metrics_summary.csv,integration_binary,edu_to_eng_cluster_safe,classical,tfidf_svm,train,0.9907658881042912,0.9907532727836232,0.9904117315284828,0.9898534385569336,0.9909706546275396,0.9996619904742772,0.9996394193468442,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/edu_to_eng_cluster_safe/classical/metrics_summary.csv,integration_binary,edu_to_eng_cluster_safe,classical,tfidf_svm,validation,0.8201892744479495,0.8201248344997163,0.8235294117647058,0.7471910112359551,0.9172413793103448,0.904410585404972,0.8918420458531704,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/edu_to_eng_cluster_safe/classical/metrics_summary.csv,integration_binary,edu_to_eng_cluster_safe,classical,tfidf_svm,test,0.8713450292397661,0.866973125884017,0.8428571428571429,0.7814569536423841,0.9147286821705426,0.940168140626706,0.8628955134575359,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/edu_to_eng_cluster_safe/classical/metrics_summary.csv,integration_binary,edu_to_eng_cluster_safe,classical,frozen_embedding_lr,train,0.8620315046170559,0.8619082550167501,0.8577827547592385,0.8511111111111112,0.8645598194130926,0.9312942455651024,0.9227827632310714,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/edu_to_eng_cluster_safe/classical/metrics_summary.csv,integration_binary,edu_to_eng_cluster_safe,classical,frozen_embedding_lr,validation,0.6593059936908517,0.6585414505704938,0.6746987951807228,0.5989304812834224,0.7724137931034483,0.7158781074578989,0.6250677149403229,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/edu_to_eng_cluster_safe/classical/metrics_summary.csv,integration_binary,edu_to_eng_cluster_safe,classical,frozen_embedding_lr,test,0.6871345029239766,0.6800188872275124,0.6323024054982818,0.5679012345679012,0.7131782945736435,0.7874586017396367,0.6955006187738155,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/edu_to_eng_cluster_safe/classical/metrics_summary.csv,integration_binary,edu_to_eng_cluster_safe,classical,frozen_embedding_mlp,train,0.9826181423139598,0.982593691276754,0.981941309255079,0.981941309255079,0.981941309255079,0.9924905156418043,0.988934979247775,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/edu_to_eng_cluster_safe/classical/metrics_summary.csv,integration_binary,edu_to_eng_cluster_safe,classical,frozen_embedding_mlp,validation,0.7003154574132492,0.7002677336199775,0.7040498442367601,0.6420454545454546,0.7793103448275862,0.7512830793905373,0.683610975917587,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/edu_to_eng_cluster_safe/classical/metrics_summary.csv,integration_binary,edu_to_eng_cluster_safe,classical,frozen_embedding_mlp,test,0.7456140350877193,0.7419047040760562,0.7109634551495017,0.622093023255814,0.8294573643410853,0.8447428758598101,0.7559640327931484,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/random_cluster_stratified/classical/metrics_summary.csv,integration_binary,random_cluster_stratified,classical,regex,train,0.5834285714285714,0.469493870330704,0.2236421725239616,0.8267716535433071,0.1293103448275862,0.5529280935225351,0.5109101276133587,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/random_cluster_stratified/classical/metrics_summary.csv,integration_binary,random_cluster_stratified,classical,regex,validation,0.598404255319149,0.4905560490636805,0.2561576354679803,0.9285714285714286,0.1485714285714285,0.5693105899076049,0.5342357794181503,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/random_cluster_stratified/classical/metrics_summary.csv,integration_binary,random_cluster_stratified,classical,regex,test,0.5989304812834224,0.4848484848484848,0.2424242424242424,0.96,0.1387283236994219,0.5668765996606563,0.5315749126765787,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/random_cluster_stratified/classical/metrics_summary.csv,integration_binary,random_cluster_stratified,classical,tfidf_lr,train,0.9485714285714286,0.9483748061187164,0.9451887941534712,0.9349397590361446,0.955665024630542,0.991095717751846,0.9899230070491304,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/random_cluster_stratified/classical/metrics_summary.csv,integration_binary,random_cluster_stratified,classical,tfidf_lr,validation,0.7606382978723404,0.7606315253374076,0.7593582887700535,0.7135678391959799,0.8114285714285714,0.8819616204690832,0.8586602237274973,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/random_cluster_stratified/classical/metrics_summary.csv,integration_binary,random_cluster_stratified,classical,tfidf_lr,test,0.8262032085561497,0.8259231942485195,0.8189415041782729,0.7903225806451613,0.8497109826589595,0.9059902798147988,0.8740405333642043,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/random_cluster_stratified/classical/metrics_summary.csv,integration_binary,random_cluster_stratified,classical,tfidf_svm,train,0.9902857142857144,0.9902405867588874,0.9895769466584916,0.9853479853479854,0.9938423645320196,0.9996914617622654,0.9996447467724476,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/random_cluster_stratified/classical/metrics_summary.csv,integration_binary,random_cluster_stratified,classical,tfidf_svm,validation,0.7712765957446809,0.7712765957446809,0.7712765957446809,0.7213930348258707,0.8285714285714286,0.8849751243781094,0.8703043791125674,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/random_cluster_stratified/classical/metrics_summary.csv,integration_binary,random_cluster_stratified,classical,tfidf_svm,test,0.8368983957219251,0.8368972296693477,0.8373333333333334,0.7772277227722773,0.907514450867052,0.9275012222126362,0.913905792879024,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/random_cluster_stratified/classical/metrics_summary.csv,integration_binary,random_cluster_stratified,classical,frozen_embedding_lr,train,0.8628571428571429,0.862540436021737,0.8559423769507803,0.8348946135831382,0.8780788177339901,0.9355141953847932,0.9260137036913788,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/random_cluster_stratified/classical/metrics_summary.csv,integration_binary,random_cluster_stratified,classical,frozen_embedding_lr,validation,0.7207446808510638,0.7204104612377573,0.7107438016528925,0.6861702127659575,0.7371428571428571,0.763496801705757,0.687140744121914,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/random_cluster_stratified/classical/metrics_summary.csv,integration_binary,random_cluster_stratified,classical,frozen_embedding_lr,test,0.7058823529411765,0.7051994955285485,0.6910112359550562,0.6721311475409836,0.7109826589595376,0.7834814367469013,0.7580513787595491,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/random_cluster_stratified/classical/metrics_summary.csv,integration_binary,random_cluster_stratified,classical,frozen_embedding_mlp,train,0.9051428571428572,0.9048913043478262,0.9,0.8808962264150944,0.919950738916256,0.9597797430861176,0.9558193515425538,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/random_cluster_stratified/classical/metrics_summary.csv,integration_binary,random_cluster_stratified,classical,frozen_embedding_mlp,validation,0.7127659574468085,0.7113859275053305,0.6914285714285714,0.6914285714285714,0.6914285714285714,0.8119402985074627,0.7704879189680421,
/home/jovyan/MethodKG_Clean/experiments/text_only/text_only_all/integration_binary/random_cluster_stratified/classical/metrics_summary.csv,integration_binary,random_cluster_stratified,classical,frozen_embedding_mlp,test,0.6764705882352942,0.6725351857881978,0.6366366366366366,0.6625,0.6127167630057804,0.7865010209070254,0.7068754859524357,
